contract_number,completed_contract_count,seed,template_id,node_id,node_type,node_depth,node_lane,monster_name,hp,base_hp_before_contract_scaling,contract_hp_multiplier,contract_dps_multiplier,duration_sec,hp_budget_duration_sec,target_dps,required_dps,effective_hp,mitigation_multiplier,pressure_status,raw_difficulty_id,scale_raw_difficulty_id,scale_monster_difficulty_id,scale_content_difficulty_id,depth_bonus,node_level_bonus,completed_contract_pressure_bonus,archetype_ids,mechanic_ids,defense_overrides,budget,total_cost,budget_delta,major_defense_count
14,13,221038,five_way_market,elite_prize,elite,1,4,Unstable Threat,15885,3851,4.125,6.4,21.0,26.0,334.6215,2132.7619,44788,2.8195,over_band,5,5,5,5,0,1,0,riftbound;unstable,stun_duration_ms;interrupt_skip_count;slow;crit_negation;armor,"{""armor"":71.0,""crit_negation"":0.62,""interrupt_skip_count"":1.0,""slow"":0.33,""stun_duration_ms"":561.0}",324,2219,1895,0
14,13,221039,five_way_market,armor_path,fight,1,0,Nimble Hexbearer,7823,2235,3.5,4.825,13.0,26.0,180.9767,1319.6923,17156,2.193,over_band,4,4,4,4,0,0,0,nimble;spiteful,dodge_chance;cleanse_threshold;crit_negation;suppress,"{""cleanse_threshold"":4.0,""crit_negation"":0.8,""dodge_chance"":0.22,""suppress"":0.51}",204,1201,997,2
14,13,221039,five_way_market,left_merge,captain,2,1,Fortified Monster,7016,1871,3.75,5.5,28.0,28.0,180.3162,791.4286,22160,3.1585,over_band,4,4,4,4,0,0,0,fortified;arcane,armor;interrupt_skip_count;block;stun_duration_ms,"{""armor"":120.0,""block"":9.0,""interrupt_skip_count"":3.0,""stun_duration_ms"":969.0}",204,1125,921,3
14,13,221039,five_way_market,boss,boss,3,2,Withering Bloom,39386,9548,4.125,7.75,35.0,35.0,450.8936,2295.6286,80347,2.04,over_band,5,6,5,5,0,2,0,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.21,""slow"":0.2,""suppress"":0.86}",400,5119,4719,1
14,13,221039,five_way_market,poison_path,fight,1,1,Armored Enemy,6451,1843,3.5,4.825,13.0,26.0,173.3572,1420.2308,18463,2.862,over_band,4,4,4,4,0,0,0,armored;fortified,armor;block;crit_negation,"{""armor"":120.0,""block"":4.0,""crit_negation"":0.57}",204,954,750,2
14,13,221039,five_way_market,evasion_path,captain,1,2,Devious Threat,9983,2662,3.75,5.5,15.0,26.0,174.3266,1269.2,19038,1.907,over_band,4,4,4,4,0,0,0,warded;devious,poison_resistance;interrupt_skip_count;absorb;stun_duration_ms,"{""absorb"":11.0,""interrupt_skip_count"":2.0,""poison_resistance"":0.4,""stun_duration_ms"":546.0}",204,1420,1216,1
14,13,221039,five_way_market,center_merge,fight,2,3,Braced Enemy,10504,3001,3.5,4.825,13.0,26.0,162.4453,1324.6923,17221,1.6395,over_band,4,4,4,4,0,0,0,arcane;aegis,block;stun_duration_ms;interrupt_skip_count,"{""block"":7.0,""interrupt_skip_count"":3.0,""stun_duration_ms"":891.0}",204,1479,1275,2
14,13,221039,five_way_market,warded_path,captain,1,3,Withering Hexbearer,9476,2527,3.75,5.5,14.0,26.0,182.3601,1393.6429,19511,2.059,over_band,4,4,4,4,0,0,0,resistant;spiteful,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":5.0,""poison_resistance"":0.5,""slow"":0.22,""suppress"":0.43}",204,1361,1157,0
14,13,221039,five_way_market,elite_prize,elite,1,4,Devious Enemy,18781,4553,4.125,6.4,32.0,32.0,296.6669,1409.75,45112,2.402,over_band,5,5,5,5,0,1,0,nimble;devious,dodge_chance;interrupt_skip_count;cleanse_threshold;slow;crit_negation,"{""cleanse_threshold"":4.0,""crit_negation"":0.8,""dodge_chance"":0.2,""interrupt_skip_count"":2.0,""slow"":0.62}",324,2637,2313,2
14,13,221040,woven_boss_approach,entry_a,fight,1,0,Hollow Keeper,13381,3823,3.5,4.825,22.0,26.0,166.2849,808.9545,17797,1.33,over_band,4,4,4,4,0,0,0,nullify,absorb;suppress,"{""absorb"":9.0,""suppress"":0.24}",204,1751,1547,0
14,13,221040,woven_boss_approach,prep_d,captain,2,0,Spiteful Threat,9394,2505,3.75,5.5,30.0,30.0,166.5816,685.7667,20573,2.19,over_band,4,4,4,4,0,0,0,spiteful;resistant,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.57,""slow"":0.26,""suppress"":0.5}",204,1373,1169,1
14,13,221040,woven_boss_approach,boss,boss,3,1,Nullifying Vessel,40066,9713,4.125,7.75,35.0,35.0,407.5788,2385.6571,83498,2.084,over_band,5,6,5,5,0,2,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":13.0,""poison_resistance"":0.5,""suppress"":0.5}",400,5153,4753,0
14,13,221040,woven_boss_approach,prep_e,fight,2,1,Fortified Monster,6332,1809,3.5,4.825,16.0,26.0,170.03,1180.9375,18895,2.984,over_band,4,4,4,4,0,0,0,fortified,armor;crit_negation;block,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.54}",204,957,753,2
14,13,221040,woven_boss_approach,entry_b,captain,1,1,Arcane Enemy,8865,2364,3.75,5.5,23.0,26.0,165.6731,747.3478,17189,1.939,over_band,4,4,4,4,0,0,0,arcane;devious,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.44,""stun_duration_ms"":882.0}",204,1361,1157,4
14,13,221040,woven_boss_approach,prep_f,elite,2,2,Warded Vessel,24193,5865,4.125,6.4,25.0,26.0,340.3108,2009.0,50225,2.076,over_band,5,5,5,5,0,1,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.58,""suppress"":0.4}",324,3161,2837,0
14,13,221040,woven_boss_approach,entry_c,fight,1,2,Nimble Threat,7529,2151,3.5,4.825,11.0,26.0,147.9082,1233.3636,13567,1.802,over_band,4,4,4,4,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.8,""dodge_chance"":0.23}",204,1060,856,1
14,13,221040,woven_boss_approach,prep_g,captain,2,3,Devious Monster,12341,3291,3.75,5.5,20.0,26.0,210.3589,1039.4,20788,1.6845,over_band,4,4,4,4,0,0,0,devious;hexed,cleanse_threshold;suppress;interrupt_skip_count;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""stun_duration_ms"":455.0,""suppress"":0.55}",204,1750,1546,3
14,13,221041,hourglass_detour,safe,fight,1,0,Dimming Keeper,14098,4028,3.5,4.825,23.0,26.0,168.9996,786.4348,18088,1.283,over_band,4,4,4,4,0,0,0,nullify,absorb;suppress,"{""absorb"":6.0,""suppress"":0.25}",204,1831,1627,0
14,13,221041,hourglass_detour,pinch_point,captain,2,1,Devious Monster,10211,2723,3.75,5.5,11.0,26.0,187.8213,1677.8182,18456,1.8075,over_band,4,4,4,4,0,0,0,devious,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.54,""stun_duration_ms"":439.0}",204,1511,1307,3
14,13,221041,hourglass_detour,low_exit,fight,3,0,Nimble Threat,11942,3412,3.5,4.825,20.0,26.0,234.5951,1075.95,21519,1.802,over_band,5,5,5,4,1,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.8,""dodge_chance"":0.23}",270,1612,1342,1
14,13,221041,hourglass_detour,boss,boss,4,1,Bulwark Monster,33120,8029,4.125,7.75,38.0,38.0,455.8815,2693.1842,102341,3.09,over_band,5,6,5,5,0,2,0,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":13.0,""crit_negation"":0.65}",400,4320,3920,0
14,13,221041,hourglass_detour,captain_exit,captain,3,1,Spiteful Monster,11599,3093,3.75,5.5,16.0,26.0,247.1751,1737.6875,27803,2.397,over_band,5,5,5,4,1,0,0,warded;spiteful,poison_resistance;cleanse_threshold;suppress;absorb;slow,"{""absorb"":11.0,""cleanse_threshold"":4.0,""poison_resistance"":0.41,""slow"":0.24,""suppress"":0.75}",270,1707,1437,1
14,13,221041,hourglass_detour,elite_exit,elite,3,2,Fractured Enemy,15102,3661,4.125,6.4,21.0,26.0,358.4104,2284.7143,47979,3.177,over_band,5,6,5,5,1,1,0,riftbound;unstable,poison_resistance;armor;absorb;slow;cleanse_threshold;interrupt_skip_count,"{""absorb"":10.0,""armor"":80.0,""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""poison_resistance"":0.53,""slow"":0.47}",324,2196,1872,0
14,13,221041,hourglass_detour,captain,captain,1,1,Shielded Guard,21274,5673,3.75,5.5,33.0,33.0,211.7596,960.5455,31698,1.49,over_band,4,4,4,4,0,0,0,aegis,block;crit_negation,"{""block"":14.0,""crit_negation"":0.35}",204,2747,2543,0
14,13,221041,hourglass_detour,weird,fight,1,2,Bulwark Enemy,9083,2595,3.5,4.825,20.0,26.0,181.6779,962.8,19256,2.12,over_band,4,4,4,4,0,0,0,resistant;aegis,block;crit_negation;poison_resistance,"{""block"":13.0,""crit_negation"":0.4,""poison_resistance"":0.62}",204,1264,1060,0
14,13,221042,woven_boss_approach,entry_a,fight,1,0,Hexed Threat,10266,2933,3.5,4.825,24.0,26.0,161.4749,624.0833,14978,1.459,over_band,4,4,4,4,0,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":5.0,""suppress"":0.57}",204,1387,1183,1
14,13,221042,woven_boss_approach,prep_d,captain,2,0,Fortified Threat,7485,1996,3.75,5.5,22.0,26.0,194.5172,1052.6818,23159,3.094,over_band,4,4,4,4,0,0,0,fortified,armor;crit_negation;block,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.69}",204,1116,912,2
14,13,221042,woven_boss_approach,boss,boss,3,1,Spiteful Threat,55572,13472,4.125,7.75,49.0,49.0,472.058,2403.2041,117757,2.119,over_band,5,6,5,5,0,2,0,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.38,""slow"":0.2,""suppress"":0.73}",400,7143,6743,1
14,13,221042,woven_boss_approach,prep_e,fight,2,1,Hexed Threat,10049,2871,3.5,4.825,23.0,26.0,159.0227,641.3913,14752,1.468,over_band,4,4,4,4,0,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":4.0,""suppress"":0.6}",204,1368,1164,2
14,13,221042,woven_boss_approach,entry_b,captain,1,1,Withering Enemy,13095,3492,3.75,5.5,13.0,26.0,217.6839,1792.0,23296,1.779,over_band,4,4,4,4,0,0,0,spiteful;resistant,cleanse_threshold;suppress;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.36,""suppress"":0.53}",204,1785,1581,2
14,13,221042,woven_boss_approach,prep_f,elite,2,2,Unstable Custodian,22452,5443,4.125,6.4,29.0,29.0,311.7527,1604.931,46543,2.073,over_band,5,5,5,5,0,1,0,riftbound;unstable,absorb;interrupt_skip_count;cleanse_threshold;slow;poison_resistance,"{""absorb"":11.0,""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""poison_resistance"":0.53,""slow"":0.29}",324,3047,2723,0
14,13,221042,woven_boss_approach,entry_c,fight,1,2,Devious Monster,5488,1568,3.5,4.825,13.0,26.0,154.8005,1152.6923,14985,2.7305,over_band,4,4,4,4,0,0,0,devious;armored,armor;cleanse_threshold;stun_duration_ms;interrupt_skip_count,"{""armor"":111.0,""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""stun_duration_ms"":617.0}",204,924,720,3
14,13,221042,woven_boss_approach,prep_g,captain,2,3,Shielded Sentinel,13335,3556,3.75,5.5,22.0,26.0,166.6728,893.4545,19656,1.474,over_band,4,4,4,4,0,0,0,aegis,block;crit_negation,"{""block"":9.0,""crit_negation"":0.49}",204,1751,1547,0
14,13,221043,hourglass_detour,safe,fight,1,0,Hollow Keeper,7879,2251,3.5,4.825,23.0,26.0,162.7581,739.2609,17003,2.158,over_band,4,4,4,4,0,0,0,resistant;nullify,absorb;suppress;poison_resistance,"{""absorb"":7.0,""poison_resistance"":0.78,""suppress"":0.36}",204,1114,910,0
14,13,221043,hourglass_detour,pinch_point,captain,2,1,Arcane Monster,13905,3708,3.75,5.5,31.0,31.0,165.1694,693.6774,21504,1.5465,over_band,4,4,4,4,0,0,0,arcane,interrupt_skip_count;stun_duration_ms,"{""interrupt_skip_count"":3.0,""stun_duration_ms"":985.0}",204,1881,1677,2
14,13,221043,hourglass_detour,low_exit,fight,3,0,Hexed Enemy,16114,4604,3.5,4.825,16.0,26.0,256.2699,1485.5,23768,1.475,over_band,5,5,5,4,1,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":4.0,""suppress"":0.61}",270,2127,1857,0
14,13,221043,hourglass_detour,boss,boss,4,1,Hexed Hexbearer,46654,11310,4.125,7.75,37.0,37.0,488.8928,2489.0541,92095,1.974,over_band,5,6,5,5,0,2,0,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.3,""slow"":0.18,""suppress"":0.68}",400,6023,5623,1
14,13,221043,hourglass_detour,captain_exit,captain,3,1,Fortified Monster,9615,2564,3.75,5.5,19.0,26.0,247.3825,1549.5263,29441,3.062,over_band,5,5,5,4,1,0,0,fortified,armor;crit_negation;block,"{""armor"":120.0,""block"":8.0,""crit_negation"":0.77}",270,1377,1107,1
14,13,221043,hourglass_detour,elite_exit,elite,3,2,Nimble Enemy,14153,3431,4.125,6.4,23.0,26.0,317.4754,1705.4348,39225,2.7715,over_band,5,6,5,5,1,1,0,nimble;devious,dodge_chance;cleanse_threshold;slow;stun_duration_ms;crit_negation,"{""cleanse_threshold"":3.0,""crit_negation"":0.8,""dodge_chance"":0.29,""slow"":0.45,""stun_duration_ms"":889.0}",324,2087,1763,2
14,13,221043,hourglass_detour,captain,captain,1,1,Hexed Monster,9274,2473,3.75,5.5,13.0,26.0,188.4209,1511.3077,19647,2.1185,over_band,4,4,4,4,0,0,0,arcane;hexed,suppress;stun_duration_ms;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":3.0,""stun_duration_ms"":1043.0,""suppress"":0.69}",204,1420,1216,3
14,13,221043,hourglass_detour,weird,fight,1,2,Fortified Monster,6108,1745,3.5,4.825,29.0,29.0,151.786,648.7241,18813,3.08,over_band,4,4,4,4,0,0,0,fortified,armor;crit_negation;block,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.6}",204,943,739,2
14,13,221044,split_spill_rejoin,safe_start,fight,1,0,Fortified Monster,7788,2225,3.5,4.825,33.0,33.0,181.3361,707.303,23341,2.997,over_band,4,4,4,4,0,0,0,devious;fortified,armor;slow;block,"{""armor"":120.0,""block"":13.0,""slow"":0.33}",204,1134,930,1
14,13,221044,split_spill_rejoin,shared_gate_a,captain,2,0,Warded Threat,10868,2898,3.75,5.5,14.0,26.0,183.7278,1576.6429,22073,2.031,over_band,4,4,4,4,0,0,0,warded,poison_resistance;absorb;suppress,"{""absorb"":11.0,""poison_resistance"":0.49,""suppress"":0.49}",204,1495,1291,0
14,13,221044,split_spill_rejoin,final_gate,captain,3,1,Nimble Enemy,12191,3251,3.75,5.5,24.0,26.0,285.9583,1236.125,29667,2.4335,over_band,5,5,5,4,1,0,0,nimble;arcane,dodge_chance;crit_negation;interrupt_skip_count;stun_duration_ms,"{""crit_negation"":0.8,""dodge_chance"":0.22,""interrupt_skip_count"":3.0,""stun_duration_ms"":1183.0}",270,1797,1527,3
14,13,221044,split_spill_rejoin,boss,boss,4,1,Withering Monster,41564,10076,4.125,7.75,46.0,46.0,381.3861,1941.7609,89321,2.149,over_band,5,6,5,5,0,2,0,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.37,""slow"":0.32,""suppress"":0.65}",400,5402,5002,0
14,13,221044,split_spill_rejoin,odd_matchup,fight,1,1,Bitter Enemy,9940,2840,3.5,4.825,28.0,28.0,191.3965,735.2143,20586,2.071,over_band,4,4,4,4,0,0,0,resistant;spiteful,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.49,""slow"":0.25,""suppress"":0.44}",204,1426,1222,1
14,13,221044,split_spill_rejoin,captain_start,captain,1,2,Spiteful Hexbearer,11498,3066,3.75,5.5,14.0,26.0,170.7688,1278.7143,17902,1.557,over_band,4,4,4,4,0,0,0,spiteful,cleanse_threshold;slow;suppress,"{""cleanse_threshold"":3.0,""slow"":0.19,""suppress"":0.5}",204,1576,1372,1
14,13,221044,split_spill_rejoin,recovery,fight,2,2,Spiteful Seer,8120,2320,3.5,4.825,23.0,26.0,147.4784,627.3478,14429,1.777,over_band,4,4,4,4,0,0,0,spiteful,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.21,""slow"":0.18,""suppress"":0.51}",204,1182,978,1
14,13,221044,split_spill_rejoin,long_start,fight,1,3,Nimble Enemy,8029,2294,3.5,4.825,13.0,26.0,155.2845,1095.6154,14243,1.774,over_band,4,4,4,4,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.8,""dodge_chance"":0.21}",204,1120,916,1
14,13,221045,elite_orbit,main,fight,1,0,Hexed Monster,4806,1373,3.5,4.825,18.0,26.0,157.7728,893.3889,16081,3.346,over_band,4,4,4,4,0,0,0,fortified;hexed,armor;cleanse_threshold;suppress;crit_negation,"{""armor"":120.0,""cleanse_threshold"":5.0,""crit_negation"":0.71,""suppress"":0.6}",204,836,632,3
14,13,221045,elite_orbit,merge_a,fight,2,0,Bulwark Gatekeeper,14193,4055,3.5,4.825,13.0,26.0,192.1148,1626.7692,21148,1.49,over_band,4,4,4,4,0,0,0,aegis,block;crit_negation,"{""block"":14.0,""crit_negation"":0.35}",204,1862,1658,0
14,13,221045,elite_orbit,boss,boss,4,1,Withering Threat,51624,12515,4.125,7.75,58.0,58.0,381.1224,1940.3448,112540,2.18,over_band,5,6,5,5,0,2,0,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.33,""slow"":0.22,""suppress"":0.88}",400,6666,6266,1
14,13,221045,elite_orbit,elite_orbit,elite,2,1,Nullifying Enemy,23847,5781,4.125,6.4,27.0,27.0,311.1919,1766.4444,47694,2.0,over_band,5,5,5,5,0,1,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.45,""suppress"":0.4}",324,3121,2797,0
14,13,221045,elite_orbit,merge_b,captain,3,2,Dimming Keeper,20145,5372,3.75,5.5,13.0,26.0,259.8317,2291.8462,29794,1.479,over_band,5,5,5,4,1,0,0,nullify,absorb;suppress,"{""absorb"":13.0,""suppress"":0.35}",270,2617,2347,0
14,13,221045,elite_orbit,captain,captain,1,1,Withering Seer,10871,2899,3.75,5.5,32.0,32.0,168.8789,680.7813,21785,2.004,over_band,4,4,4,4,0,0,0,spiteful,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.24,""slow"":0.29,""suppress"":0.65}",204,1549,1345,2
14,13,221045,elite_orbit,alternate,fight,1,2,Hexed Threat,11428,3265,3.5,4.825,29.0,29.0,163.7104,584.0,16936,1.482,over_band,4,4,4,4,0,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":4.0,""suppress"":0.62}",204,1542,1338,2
14,13,221046,elite_orbit,main,fight,1,0,Withering Enemy,5180,1480,3.5,4.825,14.0,26.0,159.9283,1140.7143,15970,3.083,over_band,4,4,4,4,0,0,0,spiteful;armored,cleanse_threshold;armor;poison_resistance;suppress,"{""armor"":112.0,""cleanse_threshold"":4.0,""poison_resistance"":0.25,""suppress"":0.63}",204,868,664,3
14,13,221046,elite_orbit,merge_a,fight,2,0,Braced Monster,9107,2602,3.5,4.825,32.0,32.0,151.2097,646.0313,20673,2.27,over_band,4,4,4,4,0,0,0,aegis;warded,block;poison_resistance;suppress;crit_negation,"{""block"":10.0,""crit_negation"":0.61,""poison_resistance"":0.41,""suppress"":0.42}",204,1308,1104,1
14,13,221046,elite_orbit,boss,boss,4,1,Arcane Monster,58290,14131,4.125,7.75,60.0,60.0,388.1112,2007.6,120456,2.0665,over_band,5,6,5,5,0,2,0,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.64,""stun_duration_ms"":801.0}",400,7558,7158,2
14,13,221046,elite_orbit,elite_orbit,elite,2,1,Split Monster,11876,2879,4.125,6.4,28.0,28.0,318.5505,1640.1429,45924,3.867,over_band,5,5,5,5,0,1,0,riftbound;unstable,poison_resistance;crit_negation;slow;absorb;armor;dodge_chance,"{""absorb"":10.0,""armor"":81.0,""crit_negation"":0.63,""dodge_chance"":0.3,""poison_resistance"":0.53,""slow"":0.43}",324,1785,1461,0
14,13,221046,elite_orbit,merge_b,captain,3,2,Shielded Gatekeeper,20696,5519,3.75,5.5,27.0,27.0,254.8397,1155.9259,31210,1.508,over_band,5,5,5,4,1,0,0,aegis,block;crit_negation,"{""block"":11.0,""crit_negation"":0.48}",270,2676,2406,0
14,13,221046,elite_orbit,captain,captain,1,1,Devious Monster,15150,4040,3.75,5.5,33.0,33.0,200.3049,799.2727,26376,1.741,over_band,4,4,4,4,0,0,0,devious;arcane,cleanse_threshold;slow;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.44,""stun_duration_ms"":546.0}",204,2115,1911,3
14,13,221046,elite_orbit,alternate,fight,1,2,Warded Threat,4872,1392,3.5,4.825,22.0,26.0,145.2885,736.7727,16209,3.327,over_band,4,4,4,4,0,0,0,warded;fortified,poison_resistance;armor;block;suppress,"{""armor"":120.0,""block"":5.0,""poison_resistance"":0.5,""suppress"":0.41}",204,793,589,1
14,13,221047,braided_sideboard,low_road,fight,1,0,Resistant Monster,10231,2923,3.5,4.825,16.0,26.0,169.6269,1080.625,17290,1.69,over_band,4,4,4,4,0,0,0,resistant,poison_resistance,"{""poison_resistance"":0.69}",204,1323,1119,0
14,13,221047,braided_sideboard,toll_fight,captain,2,0,Dimming Vessel,15041,4011,3.75,5.5,12.0,26.0,194.7993,1861.3333,22336,1.485,over_band,4,4,4,4,0,0,0,nullify,absorb;suppress,"{""absorb"":11.0,""suppress"":0.41}",204,1977,1773,0
14,13,221047,braided_sideboard,rejoin,fight,3,1,Armored Enemy,10591,3026,3.5,4.825,15.0,26.0,253.5264,1722.8,25842,2.44,over_band,5,5,5,4,1,0,0,armored,armor,"{""armor"":120.0}",270,1385,1115,0
14,13,221047,braided_sideboard,boss,boss,4,1,Bitter Threat,29865,7240,4.125,7.75,30.0,30.0,416.1093,2118.4333,63553,2.128,over_band,5,6,5,5,0,2,0,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.23,""slow"":0.19,""suppress"":0.97}",400,3938,3538,1
14,13,221047,braided_sideboard,main_road,captain,1,1,Resistant Threat,12874,3433,3.75,5.5,14.0,26.0,185.1075,1443.7143,20212,1.57,over_band,4,4,4,4,0,0,0,resistant,poison_resistance,"{""poison_resistance"":0.57}",204,1647,1443,0
14,13,221047,braided_sideboard,pressure_fight,captain,2,2,Fortified Monster,9810,2616,3.75,5.5,34.0,34.0,198.8292,872.5,29665,3.024,over_band,4,4,4,4,0,0,0,fortified;armored,armor;block;crit_negation,"{""armor"":120.0,""block"":7.0,""crit_negation"":0.74}",204,1395,1191,2
14,13,221047,braided_sideboard,elite_sideboard,elite,2,1,Withering Monster,21170,5132,4.125,6.4,22.0,26.0,337.7597,1970.7273,43356,2.048,over_band,5,5,5,5,0,1,0,spiteful;hexed,cleanse_threshold;slow;suppress;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.28,""slow"":0.3,""suppress"":0.66}",324,2845,2521,0
14,13,221047,braided_sideboard,high_road,fight,1,2,Hexed Monster,10367,2962,3.5,4.825,15.0,26.0,168.5448,1042.2,15633,1.508,over_band,4,4,4,4,0,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":5.0,""suppress"":0.64}",204,1406,1202,1
14,13,221048,elite_orbit,main,fight,1,0,Withering Seer,8337,2382,3.5,4.825,13.0,26.0,171.5438,1290.9231,16782,2.013,over_band,4,4,4,4,0,0,0,spiteful,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.27,""slow"":0.28,""suppress"":0.65}",204,1239,1035,2
14,13,221048,elite_orbit,merge_a,fight,2,0,Hexed Seer,7616,2176,3.5,4.825,27.0,27.0,158.0152,579.1111,15636,2.053,over_band,4,4,4,4,0,0,0,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.25,""slow"":0.3,""suppress"":0.71}",204,1154,950,2
14,13,221048,elite_orbit,boss,boss,4,1,Arcane Threat,32134,7790,4.125,7.75,31.0,31.0,379.7496,1964.3226,60894,1.895,over_band,5,6,5,5,0,2,0,devious;arcane,interrupt_skip_count;stun_duration_ms;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.45,""stun_duration_ms"":776.0}",400,4265,3865,1
14,13,221048,elite_orbit,elite_orbit,elite,2,1,Unstable Oracle,13196,3199,4.125,6.4,20.0,26.0,344.9151,2308.65,46173,3.499,over_band,5,5,5,5,0,1,0,riftbound;unstable,dodge_chance;poison_resistance;armor;absorb;slow,"{""absorb"":16.0,""armor"":83.0,""dodge_chance"":0.31,""poison_resistance"":0.43,""slow"":0.39}",324,1901,1577,0
14,13,221048,elite_orbit,merge_b,captain,3,2,Warded Monster,16121,4299,3.75,5.5,32.0,32.0,299.1416,1319.1563,42213,2.6185,over_band,5,5,5,4,1,0,0,arcane;warded,poison_resistance;interrupt_skip_count;stun_duration_ms;absorb;suppress,"{""absorb"":14.0,""interrupt_skip_count"":3.0,""poison_resistance"":0.41,""stun_duration_ms"":1119.0,""suppress"":0.49}",270,2308,2038,2
14,13,221048,elite_orbit,captain,captain,1,1,Arcane Monster,9214,2457,3.75,5.5,23.0,26.0,171.7235,799.0,18377,1.9945,over_band,4,4,4,4,0,0,0,spiteful;arcane,cleanse_threshold;suppress;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""stun_duration_ms"":819.0,""suppress"":0.69}",204,1404,1200,4
14,13,221048,elite_orbit,alternate,fight,1,2,Resistant Threat,7035,2010,3.5,4.825,28.0,28.0,175.1757,652.25,18263,2.596,over_band,4,4,4,4,0,0,0,resistant;nimble,dodge_chance;crit_negation;poison_resistance,"{""crit_negation"":0.8,""dodge_chance"":0.24,""poison_resistance"":0.78}",204,1049,845,1
14,13,221049,split_spill_rejoin,safe_start,fight,1,0,Bulwark Threat,7557,2159,3.5,4.825,20.0,26.0,154.7049,819.95,16399,2.17,over_band,4,4,4,4,0,0,0,resistant;aegis,block;crit_negation;poison_resistance,"{""block"":9.0,""crit_negation"":0.55,""poison_resistance"":0.66}",204,1077,873,1
14,13,221049,split_spill_rejoin,shared_gate_a,captain,2,0,Warded Monster,13515,3604,3.75,5.5,24.0,26.0,219.0898,1096.4167,26314,1.947,over_band,4,4,4,4,0,0,0,warded,poison_resistance;absorb;suppress,"{""absorb"":6.0,""poison_resistance"":0.51,""suppress"":0.47}",204,1810,1606,0
